filename,partisan,level,type,candidates,choices,gamma bf,gamma mds,#1 candidate,#2 candidate,#3 candidate,#4 candidate,#5 candidate,bimodality 
NewYorkCity_06222021_DEMCouncilMember2ndCouncilDistrict.csv,DP,1,R,2,3,1,1,84.72621122,52.40359716,,,,0.930590939
NewYorkCity_06222021_DEMCouncilMember3rdCouncilDistrict.csv,DP,1,R,6,5,0.570301266,0.590081717,70.05927121,43.56609266,42.91025146,36.97611616,32.69736611,0.341683792
NewYorkCity_06222021_DEMCouncilMember5thCouncilDistrict.csv,DP,1,R,7,5,0.489514066,0.534762935,62.74247492,57.53295298,45.63446783,40.80661027,37.57229982,0.556587085
NewYorkCity_06222021_DEMCouncilMember6thCouncilDistrict.csv,DP,1,R,6,5,0.599477171,0.602801959,78.35334129,44.275526,39.57006167,37.46351615,30.40785767,0.595089465
NewYorkCity_06222021_DEMCouncilMember7thCouncilDistrict.csv,DP,1,R,12,5,,0.415438959,53.08434565,39.13586629,34.92289136,33.72103041,31.00284311,0.484714924
NewYorkCity_06222021_DEMCouncilMember8thCouncilDistrict.csv,DP,1,R,4,5,0.73032843,0.705952788,82.15874102,63.02600068,47.58809442,42.10571331,,0.65425623
NewYorkCity_06222021_DEMCouncilMember9thCouncilDistrict.csv,DP,1,R,13,5,,0.326570349,41.47357763,40.65189454,40.40655789,29.58448538,27.26741696,0.458370038
NewYorkCity_06222021_DEMCouncilMember10thCouncilDistrict.csv,DP,1,R,8,5,,0.547625121,71.36880771,60.62445794,52.47181266,25.08545482,23.40186725,0.614477549
NewYorkCity_06222021_DEMCouncilMember11thCouncilDistrict.csv,DP,1,R,7,5,0.47420926,0.520157268,70.28930227,55.54251511,52.40302799,42.79678423,36.08356317,0.640682643
NewYorkCity_06222021_DEMCouncilMember12thCouncilDistrict.csv,DP,1,R,3,4,0.811544894,0.811544894,81.44859005,69.22322819,65.04815178,,,0.613970832
NewYorkCity_06222021_DEMCouncilMember13thCouncilDistrict.csv,DP,1,R,5,5,0.631261921,0.623431382,80.01204698,59.27115751,44.06184118,43.0177693,41.66248369,0.663189453
NewYorkCity_06222021_DEMCouncilMember14thCouncilDistrict.csv,DP,1,R,6,5,0.509845437,0.543298751,68.36756299,56.68007622,53.18653398,49.73533771,40.90620368,0.320311149
NewYorkCity_06222021_DEMCouncilMember15thCouncilDistrict.csv,DP,1,R,8,5,,0.492656876,66.56147591,51.30477,48.58599345,40.72096128,32.72241777,0.124855284
NewYorkCity_06222021_DEMCouncilMember16thCouncilDistrict.csv,DP,1,R,4,5,0.7149916,0.723589287,76.08459334,59.62051586,58.73109991,48.2261093,,0.500223288
NewYorkCity_06222021_DEMCouncilMember17thCouncilDistrict.csv,DP,1,R,2,3,1,1,82.01064066,67.76767901,,,,0.850914219
NewYorkCity_06222021_DEMCouncilMember18thCouncilDistrict.csv,DP,1,R,8,5,,0.42242178,62.51870857,60.73693963,45.97676573,40.06841993,30.06200556,0.315191225
NewYorkCity_06222021_DEMCouncilMember19thCouncilDistrict.csv,DP,1,R,6,5,0.578955418,0.656113788,66.89607708,58.2855395,52.25969259,38.57918483,24.7533838,0.486187755
NewYorkCity_06222021_DEMCouncilMember20thCouncilDistrict.csv,DP,1,R,8,5,,0.519071778,56.95227358,51.06163097,42.56858324,37.9462608,34.93987223,0.444520331
NewYorkCity_06222021_DEMCouncilMember21stCouncilDistrict.csv,DP,1,R,5,5,0.657259833,0.609884486,76.57552274,54.37929522,49.84646878,40.9855242,38.06112005,0.708046733
NewYorkCity_06222021_DEMCouncilMember22ndCouncilDistrict.csv,DP,1,R,6,5,0.595776122,0.536789607,74.85992242,68.45021858,40.28077089,39.33871067,29.21618127,0.231737559
NewYorkCity_06222021_DEMCouncilMember23rdCouncilDistrict.csv,DP,1,R,7,5,0.517057827,0.547483668,61.12388096,51.3972901,42.87442536,41.69489475,35.86982821,0.290825438
NewYorkCity_06222021_DEMCouncilMember24thCouncilDistrict.csv,DP,1,R,4,5,0.715095465,0.687649165,78.41587112,47.89677804,43.57100239,43.15334129,,0.870989769
NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict.csv,DP,1,R,8,5,,0.550345012,51.10872915,50.87425471,46.40584176,37.27473705,30.990822,0.595418999
NewYorkCity_06222021_DEMCouncilMember26thCouncilDistrict.csv,DP,1,R,15,5,,0.315592748,51.41980474,39.24128312,33.05439331,30.39888424,29.82984658,0.215191072
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,DP,1,R,12,5,,0.323457395,67.91870715,39.57394711,38.65817826,31.64054848,28.51126347,0.252511409
NewYorkCity_06222021_DEMCouncilMember28thCouncilDistrict.csv,DP,1,R,3,4,0.941679738,0.829316983,77.09254242,59.81748182,57.82831884,,,0.851218331
NewYorkCity_06222021_DEMCouncilMember29thCouncilDistrict.csv,DP,1,R,9,5,,0.391103847,55.47837254,43.24908061,38.55583445,33.10373008,32.35070924,0.444546526
NewYorkCity_06222021_DEMCouncilMember30thCouncilDistrict.csv,DP,1,R,2,3,1,1,69.14571816,62.24053406,,,,0.902650489
NewYorkCity_06222021_DEMCouncilMember31stCouncilDistrict.csv,DP,1,R,3,4,0.903445688,0.845100369,85.96085298,54.83709587,51.56025264,,,0.776212283
NewYorkCity_06222021_DEMCouncilMember32ndCouncilDistrict.csv,DP,1,R,6,5,0.594168868,0.551315918,61.31493983,61.25623716,37.41316897,36.85549359,35.09441346,0.20931858
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,DP,1,R,8,5,,0.595688532,70.99869765,52.4778943,33.44643224,25.2758928,24.68298033,0.141531574
NewYorkCity_06222021_DEMCouncilMember34thCouncilDistrict.csv,DP,1,R,4,5,0.791887771,0.705763952,90.58249466,40.53064959,37.31625496,33.16864898,,0.810782569
NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict.csv,DP,1,R,7,5,0.628401214,0.585266655,71.21784957,62.66827061,46.81216704,29.39794925,23.91590766,0.395645972
NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict.csv,DP,1,R,5,5,0.603252452,0.65259852,65.45775254,63.26794011,53.98812597,49.73756668,30.77353295,0.46667453
NewYorkCity_06222021_DEMCouncilMember37thCouncilDistrict.csv,DP,1,R,6,5,0.595478772,0.558261349,70.52931446,55.69748208,38.42124609,37.81473994,35.44385223,0.567794124
NewYorkCity_06222021_DEMCouncilMember38thCouncilDistrict.csv,DP,1,R,6,5,0.622801948,0.645587385,64.02212499,48.74927764,43.52348716,41.7898126,41.43482209,0.410066557
NewYorkCity_06222021_DEMCouncilMember39thCouncilDistrict.csv,DP,1,R,7,5,0.49068168,0.545482279,62.16096289,57.40473681,57.18564535,41.50535249,34.57207832,0.412480207
NewYorkCity_06222021_DEMCouncilMember40thCouncilDistrict.csv,DP,1,R,11,5,,0.447073029,57.72103215,47.47998748,45.38258575,30.90648898,30.62474845,0.341024843
NewYorkCity_06222021_DEMCouncilMember41stCouncilDistrict.csv,DP,1,R,2,3,1,1,77.39401415,72.1482828,,,,0.865017372
NewYorkCity_06222021_DEMCouncilMember42ndCouncilDistrict.csv,DP,1,R,4,5,0.701139127,0.661141687,75.75195188,70.86266479,50.83194676,44.1827723,,0.650438634
NewYorkCity_06222021_DEMCouncilMember45thCouncilDistrict.csv,DP,1,R,3,4,0.939439543,0.910326933,88.80643487,53.07213285,39.88064349,,,0.734849234
NewYorkCity_06222021_DEMCouncilMember46thCouncilDistrict.csv,DP,1,R,8,5,,0.538832061,61.15711425,47.25334199,41.92239,37.1326514,30.40536884,0.268619733
NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict.csv,DP,1,R,4,5,0.721640489,0.695587135,70.74295687,62.9394166,43.76714036,43.28097731,,0.702671242
NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict.csv,DP,1,R,5,5,0.58991085,0.622852794,69.79778213,58.44748858,52.70711024,46.43400739,32.84409654,0.392859242
NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict.csv,DP,1,R,9,5,,0.412252619,60.72467986,49.51251455,40.99243306,40.10477299,37.24534342,0.253386516
NewYorkCity_06222021_DEMMayorCitywide.csv,DP,1,E,13,5,,0.347728012,56.42931351,56.16328536,53.52503174,43.74256694,39.39874674,0.219899522
NewYorkCity_06222021_DEMPublicAdvocateCitywide.csv,DP,1,O,3,4,0.917117884,0.874147063,85.0891963,51.0221739,39.60914643,,,0.711345079
NewYorkCity_06222021_REPBoroughPresidentQueens.csv,RP,1,E,2,3,1,1,78.69075787,73.17702732,,,,0.84003156
NewYorkCity_06222021_REPBoroughPresidentRichmond.csv,RP,1,E,4,5,0.752689817,0.728876651,72.88766509,68.76752843,46.1322727,35.63306308,,0.476579303
NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict.csv,RP,1,R,2,3,1,1,80.79470199,68.87417219,,,,0.793992321
NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict.csv,RP,1,R,2,3,1,1,75.88339223,71.64310954,,,,0.859388565
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,RP,1,R,2,3,1,1,83.30046022,67.38987508,,,,0.82732997
NewYorkCity_06222021_REPCouncilMember24thCouncilDistrict.csv,RP,1,R,2,3,1,1,79.41176471,71.73913043,,,,0.85987139
NewYorkCity_06222021_REPCouncilMember32ndCouncilDistrict.csv,RP,1,R,2,3,1,1,89.76405274,49.82650937,,,,0.829916625
NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict.csv,RP,1,R,5,5,0.676007005,0.7117338,60.58377116,57.27962639,50.9048453,34.20899008,29.27028605,0.24336581
NewYorkCity_06222021_REPMayorCitywide.csv,RP,1,E,2,3,1,1,86.56744344,63.4359585,,,,0.889586234
Oakland_11022010_CityAuditor.csv,0,1,O,2,3,1,1,88.30886295,70.33344331,,,,0.803124395
Oakland_11022010_CityCouncilDistrict2.csv,0,1,E,2,3,1,1,83.26587681,67.87107219,,,,0.87346919
Oakland_11022010_CityCouncilDistrict4.csv,0,1,R,7,3,0.57883946,0.519906547,67.80145902,55.73833023,35.1499547,33.34763744,23.21079483,0.174226528
Oakland_11022010_CityCouncilDistrict6.csv,0,1,R,3,3,0.828877836,0.773624495,86.22163506,68.86073982,67.97482126,,,0.732279156
Oakland_11022010_Mayor.csv,0,1,E,10,3,,0.42566382,62.54699798,58.14464515,54.85353341,38.62690707,14.09772237,0.250249489
Oakland_11022010_SchoolDirectorDistrict4.csv,0,1,B,2,3,1,1,87.78771364,67.69141224,,,,0.811283748
Oakland_11032020_CityAttorneyOaklandRCV.csv,0,1,O,2,5,1,1,92.84720131,70.68267161,,,,0.896147663
Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,0,1,R,3,5,0.856818206,0.856818206,84.34036641,78.69936562,63.57771387,,,0.437586306
Oakland_11032020_MemberCityCouncilDist1OaklandRCV.csv,0,1,R,3,5,0.809975603,0.795283275,88.18650041,71.26592573,67.22146923,,,0.580144541
Oakland_11032020_MemberCityCouncilDist3OaklandRCV.csv,0,1,R,6,5,0.500373171,0.397962164,79.02780933,63.3221923,50.34234351,48.62900347,39.27702242,0.532890543
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,0,1,R,3,5,0.836731246,0.836731246,82.77202073,79.33093039,71.29984231,,,0.586524514
Oakland_11032020_MemberCityCouncilDist7OaklandRCV.csv,0,1,R,5,5,0.372714773,0.363446555,77.46600805,72.42959719,69.55746805,67.31170749,63.81320976,0.597338096
Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,0,1,B,3,5,0.926570385,0.926570385,88.53024767,70.9819616,69.54643002,,,0.495625684
Oakland_11032020_SchoolDirectorDist3OaklandRCV.csv,0,1,B,5,5,0.508408797,0.478060208,82.71389112,69.1654138,66.26341736,53.90720604,53.80581099,0.592656194
Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,0,1,B,4,5,0.585704291,0.605293843,82.74253731,73.60657649,68.55760261,63.16464552,,0.50695825
Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,0,1,B,5,5,0.428322725,0.380991241,75.90446657,75.38218813,68.32598879,66.16070943,65.51874218,0.713971263
Oakland_11042014_CityAuditor.csv,0,1,O,2,3,1,1,89.5464804,62.32521781,,,,0.911809311
Oakland_11042014_CityCouncilDistrict2.csv,0,1,R,5,3,0.614517318,0.662785556,65.41635962,60.37582903,54.06779661,40.79587325,12.32129698,0.210534719
Oakland_11042014_CityCouncilDistrict4.csv,0,1,R,3,3,0.920180638,0.900649167,88.08354502,72.38498448,51.73017217,,,0.510484017
Oakland_11042014_CityCouncilDistrict6.csv,0,1,R,5,3,0.629851547,0.672062243,61.71525666,60.25755679,52.67394026,46.9325702,0.947952066,0.069415646
Oakland_11042014_Mayor.csv,0,1,E,16,3,,0.554597533,56.39626958,41.845074,35.16139754,33.13879602,32.64805365,0.105439826
Oakland_11042014_SchoolDirectorDistrict2.csv,0,1,B,2,3,1,1,89.06436742,56.67577258,,,,0.919683909
Oakland_11042014_SchoolDirectorDistrict4.csv,0,1,B,4,3,0.678810409,0.709789343,70.83643123,67.60842627,56.78438662,31.57372986,,0.619158565
Oakland_11042014_SchoolDirectorDistrict6.csv,0,1,B,2,3,1,1,81.05688709,70.55539513,,,,0.852013694
Oakland_11062012_CityAttorney.csv,0,1,O,2,3,1,1,86.39797719,60.37186705,,,,0.848353954
Oakland_11062012_CityCouncilAtLarge.csv,0,1,R,5,3,0.678283458,0.62986977,68.13036852,53.79398725,52.09199224,31.27944029,19.03366584,0.553477302
Oakland_11062012_CityCouncilDistrict1.csv,0,1,R,7,3,0.561115382,0.603256692,61.35299462,56.95366553,47.10671605,21.49695996,19.2501223,0.215146851
Oakland_11062012_CityCouncilDistrict3.csv,0,1,R,6,3,0.532683148,0.532229531,57.46427761,49.2447267,48.88183262,35.49557723,29.06327966,0.346294779
Oakland_11062012_CityCouncilDistrict5.csv,0,1,R,4,3,0.676801702,0.724758443,68.2918181,62.00691428,48.24040422,38.27674852,,0.323094504
Oakland_11062012_CityCouncilDistrict7.csv,0,1,R,3,3,0.868008799,0.868008799,81.66788881,68.95540297,57.4895007,,,0.603978185
Oakland_11062012_SchoolDirectorDistrict1.csv,0,1,B,2,3,1,1,86.78048967,56.95733547,,,,0.929048396
Oakland_11062012_SchoolDirectorDistrict3.csv,0,1,B,3,3,0.813959132,0.760374703,79.34766782,70.09173421,67.05334175,,,0.625446589
Oakland_11062012_SchoolDirectorDistrict5.csv,0,1,B,2,3,1,1,78.36534086,70.12833349,,,,0.853576222
Oakland_11062012_SchoolDirectorDistrict7.csv,0,1,B,2,3,1,1,79.57304013,71.16949879,,,,0.854194348
Oakland_11062018_CityAuditor.csv,0,1,O,2,3,1,1,85.76339541,58.62656537,,,,0.880886414
Oakland_11062018_CityCouncilDistrict2.csv,0,1,R,3,3,0.931546627,0.931546627,80.95872804,74.44661303,52.14452325,,,0.414681901
Oakland_11062018_CityCouncilDistrict4.csv,0,1,R,7,3,0.600102873,0.541742502,64.66724697,63.25868481,54.80335523,22.25607344,15.53770673,0.537241355
Oakland_11062018_CityCouncilDistrict6.csv,0,1,R,5,3,0.573192535,0.652084032,64.88993184,53.71549894,48.22885239,39.08816628,36.36719187,0.489223083
Oakland_11062018_Mayor.csv,0,1,E,10,3,,0.634331405,70.32668162,56.66585012,54.5145628,13.1376133,10.3155012,0.735632181
Oakland_11062018_SchoolDirectorDistrict4.csv,0,1,B,2,3,1,1,74.66347713,66.58692832,,,,0.866366335
Oakland_11062018_SchoolDirectorDistrict6.csv,0,1,B,2,3,1,1,98.83073889,1.817285342,,,,0.989539478
Oakland_11082016_CityCouncilDistrict1.csv,0,1,R,2,3,1,1,89.63127699,45.89698962,,,,0.857532245
Oakland_11082016_CityCouncilDistrict3.csv,0,1,R,2,3,1,1,75.50599459,74.61647544,,,,0.837360601
Oakland_11082016_CityCouncilDistrict5.csv,0,1,R,2,3,1,1,79.30513595,67.52985182,,,,0.86650621
Oakland_11082016_CityCouncilDistrict7.csv,0,1,R,3,3,0.837565063,0.837565063,82.65202488,67.68439761,63.13952012,,,0.677710845
Oakland_11082016_CouncilAtLrg.csv,0,1,R,5,3,0.675586992,0.603578922,78.16159943,57.92337818,56.54548058,22.50213253,20.24444763,0.338024922
Oakland_11082016_SchoolDirectorDistrict1.csv,0,1,B,2,3,1,1,84.3668758,51.66210267,,,,0.945827137
Oakland_11082016_SchoolDirectorDistrict3.csv,0,1,B,5,3,0.726066562,0.674603529,69.31427295,68.78713424,64.20370784,22.56868439,0.236765691,0.145921211
Oakland_11082016_SchoolDirectorDistrict5.csv,0,1,B,4,3,0.777935996,0.760173874,67.87828824,65.48752155,42.14194709,36.65592445,,0.354408117
Oakland_11082016_SchoolDirectorDistrict7.csv,0,1,B,2,3,1,1,83.35563286,66.53732941,,,,0.837518986
Oakland_11082022_CityCouncilmemberDistrict4.csv,0,1,R,2,5,1,1,85.1938599,65.89074661,,,,0.830971042
Oakland_11082022_CityCouncilmemberDistrict6.csv,0,1,R,4,5,0.640639762,0.58320961,90.2753408,56.28964773,51.8288568,51.78161695,,0.826189365
Oakland_11082022_Mayor.csv,0,1,E,10,5,,0.396100536,63.55404685,63.09699269,44.79993101,40.61510239,39.52068111,0.261808139
Oakland_11082022_Schoolboarddistrict2.csv,0,1,B,3,5,0.95417522,0.95417522,84.48447123,70.29335806,60.10860208,,,0.431415417
Oakland_11082022_Schoolboarddistrict4.csv,0,1,B,3,5,0.798392574,0.798392574,72.56433477,71.56441023,69.97207758,,,0.673178473
Oakland_11082022_Schoolboarddistrict6.csv,0,1,B,3,5,0.899346405,0.899346405,81.48606811,74.39284486,63.1372549,,,0.370221569
Payson_11052019_CityCouncil.csv,1,1,R,5,5,0.288008965,0.289503175,92.08068734,90.21292492,87.22450504,82.06948076,78.7075084,0.61742419
PierceCounty_11032009_CountyAuditor.csv,1,1,O,3,3,0.933534428,0.859795511,82.75551377,79.54518745,56.20323579,,,0.362353034
PierceCounty_11042008_CountyAssessorTreasurer.csv,1,1,O,6,3,0.581903336,0.632458781,46.35598918,43.59671775,42.86554712,41.66144584,30.89444249,0.372878492
PierceCounty_11042008_CountyCouncilDistrict2.csv,1,1,R,3,3,0.875365872,0.875365872,75.67357967,65.83944162,59.88542266,,,0.766042
PierceCounty_11042008_CountyExecutiveMember.csv,1,1,E,4,3,0.704945053,0.765856366,58.19556212,57.85722166,53.57948828,50.13523589,,0.695768011
Portland_06082021_charter_commission_at_large.csv,0,1,B,11,1,,0.251224234,60.66507232,59.7767908,59.40097939,52.01002164,49.6298827,0.634732746
Portland_06142022_SchoolboardAL-1.csv,0,1,B,7,7,0.605212897,0.493315358,75.59824739,72.93562521,47.89349511,42.27614875,39.65846534,0.207004276
Portland_06142022_SchoolboardAL.csv,0,1,B,29,7,,0.597056841,75.52235453,72.84879802,47.85441474,42.26016625,39.6427769,0.147744118
Portland_06142022_Schoolboarddistrict5-1.csv,0,1,B,6,5,0.744233726,0.799077396,69.297796,45.46386468,44.02870323,41.26089185,37.92926704,0.54619721
Portland_06142022_Schoolboarddistrict5.csv,0,1,B,14,5,,0.697435897,69.17948718,45.43589744,43.8974359,41.23076923,37.84615385,0.208252218
Portland_11082022_SchoolBoardDistrict3.csv,0,1,B,3,3,0.937429628,0.937429628,78.07624256,73.94241596,54.83352099,,,0.526965999
SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,0,1,B,3,3,0.945604808,0.889376409,86.75882795,76.80841473,42.16979715,,,0.472799195
SanFrancisco_06052018_Mayor.csv,0,1,E,8,3,,0.623461603,65.88755678,62.63494539,58.21724914,30.63827079,13.96510712,0.504886807
SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,0,1,B,5,3,0.663622129,0.682092322,76.82672234,45.89422408,42.69601021,29.67408954,26.82092322,0.707472088
SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,0,1,B,4,3,0.69955607,0.59463424,79.65257672,60.07334491,47.85562633,46.34240494,,0.629536458
SanFrancisco_11022004_BoardofSupervisorsDistrict5.csv,0,1,B,22,3,,0.434390042,46.97655872,39.20077473,35.52935145,22.66085619,16.57694608,0.091716759
SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,0,1,B,13,3,,0.510730428,52.69129871,46.79035368,26.34090837,21.95707829,20.98991751,0.155187875
SanFrancisco_11022004_BoardofSupervisorsDistrict9.csv,0,1,B,6,3,0.679296891,0.662925868,75.82559028,66.7310245,53.36470778,27.85085073,13.11693013,0.43240935
SanFrancisco_11022004_BoardofSupervisorsDistrict11.csv,0,1,B,8,3,,0.53085088,53.35692095,40.82671729,40.82240249,35.86900242,27.99879185,0.152660279
SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,0,1,B,6,3,0.687290208,0.708424848,60.58182421,58.16584476,32.09978865,30.83171025,16.13277527,0.101710882
SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,0,1,B,14,3,,0.589721829,56.70438472,48.34040547,35.76143329,17.26544083,13.69165488,0.489823813
SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,0,1,B,4,3,0.773243344,0.665112821,71.09560443,66.14522264,63.07375525,20.21048417,,0.45567935
SanFrancisco_11022010_BoardofSupervisorsDistrict10.csv,0,1,B,21,3,,0.418759724,25.70571238,24.18315181,23.0328962,22.53278506,21.22693932,0.123889738
SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,0,1,B,3,3,0.855184387,0.81483477,66.9480364,64.26604406,43.41475096,,,0.909315126
SanFrancisco_11032015_Mayor.csv,0,1,E,6,3,0.709681324,0.66611405,62.30362359,40.63314123,37.28007158,30.05868267,16.49430278,0.816740823
SanFrancisco_11032015_Sheriff.csv,0,1,O,3,3,0.948835733,0.948835733,79.64886424,54.45939186,43.40302618,,,0.654549816
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,0,1,B,7,7,0.436603335,0.430897912,75.5109954,75.50545616,65.62621171,51.2518695,45.33318562,0.786477747
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,0,1,B,4,4,0.653344857,0.663993086,88.8781331,80.90579084,65.11322385,59.70613656,,0.524707543
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,0,1,B,4,4,0.573826948,0.561486583,85.16047257,78.57655331,69.79719711,63.15827235,,0.296971526
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,0,1,B,7,7,0.353935579,0.32177577,71.02317435,69.1626266,66.42891591,59.42330634,58.59583217,0.454556727
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,0,1,B,2,3,1,1,99.79846285,0.222032451,,,,0.997732383
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,0,1,B,4,3,0.86804892,0.883941652,88.250844,85.85897191,72.58424103,0.095547487,,0.199520017
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,0,1,B,9,3,,0.62565899,63.60294118,59.82935627,56.38526637,13.67924528,10.69298002,0.401803642
SanFrancisco_11042008_BoardofSupervisorsDistrict3.csv,0,1,B,9,3,,0.527352618,57.96777737,43.5737825,41.18637862,31.3145368,20.60783596,0.263457011
SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,0,1,B,3,3,0.826714679,0.826714679,81.36698713,75.91126813,62.24819105,,,0.529531013
SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,0,1,B,3,3,0.913368143,0.834231655,92.76570659,62.16944585,54.94638145,,,0.789509768
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,0,1,B,3,3,0.895594487,0.895594487,91.4530465,56.68878011,53.04006183,,,0.712072659
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,0,1,B,7,3,0.607944083,0.586374056,72.79696366,70.44831085,61.84660479,23.19341626,14.08064334,0.289114151
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,0,1,B,9,3,,0.582071521,51.31282216,47.24548969,45.68701675,40.27464562,31.59632732,0.97079396
SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,0,1,B,5,3,0.708902557,0.596309485,68.77306572,52.04273228,40.07122046,29.48527031,25.03075429,0.72588488
SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,0,1,B,7,3,0.549935735,0.639837427,60.3362629,56.37266822,48.40031959,28.28707403,26.08469101,0.176362001
SanFrancisco_11052019_DistrictAttorney.csv,0,1,O,4,4,0.636196335,0.672098012,64.84840652,64.27821862,53.59559565,52.43402518,,0.622853587
SanFrancisco_11052019_Mayor.csv,0,1,E,7,6,0.644120083,0.683940214,85.58993713,42.6054283,37.98253562,34.48854699,34.3701538,0.048523307
SanFrancisco_11052019_MemberBoardofSupervisorsDistrict5.csv,0,1,B,4,4,0.800312276,0.765244546,71.50272186,70.87395029,33.74688779,30.2316749,,0.47416518
SanFrancisco_11062007_Mayor.csv,0,1,E,12,3,,0.710926541,80.9813365,18.23646879,14.81471245,13.6497122,12.79358213,0.723005628
SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,0,1,B,8,3,,0.599841207,50.98678614,42.60193955,42.50269381,40.84103669,39.59054046,0.160556572
SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,0,1,B,9,3,,0.55483912,53.18743449,53.04767652,40.27888067,34.62821205,19.75351777,0.360259538
SanFrancisco_11062018_AssessorRecorder.csv,0,1,O,2,3,1,1,85.46637676,56.51698494,,,,0.850393497
SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,0,1,B,4,3,0.717024887,0.669570136,74.85011312,67.61595023,54.45984163,28.07409502,,0.527754808
SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,0,1,B,8,3,,0.607669099,58.10763402,48.73701937,36.19842829,27.5715689,21.90920573,0.147640527
SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,0,1,B,3,3,0.794535131,0.794535131,85.86467944,70.9171201,67.36850406,,,0.724325859
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,0,1,B,2,3,1,1,96.35861675,31.9989528,,,,0.785706078
SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,0,1,B,6,3,0.665677675,0.649552804,68.49415205,54.30426557,48.48211214,30.24595803,17.94375645,0.289952688
SanFrancisco_11072006_BoardofSupervisorsDistrict2.csv,0,1,B,2,3,1,1,88.7986298,35.63494005,,,,0.90675487
SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,0,1,B,6,3,0.58363618,0.710226126,52.95275591,51.79184333,49.08136483,44.99293358,27.08964264,0.184073366
SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,0,1,B,8,3,,0.738699069,60.71567917,55.75497464,22.26185831,16.93885514,15.38375787,0.339426845
SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,0,1,B,3,3,0.925141109,0.921735566,84.50477722,61.7349352,35.43657175,,,0.5947272
SanFrancisco_11072006_BoardofSupervisorsDistrict10.csv,0,1,B,7,3,0.618139925,0.702625332,71.74277336,30.57533864,30.53344505,28.13154587,25.08727831,0.070721294
SanFrancisco_11082005_AssessorRecorder.csv,0,1,O,4,3,0.892297113,0.636539774,81.19302895,70.93723648,65.44091073,0.020077902,,0.759496974
SanFrancisco_11082005_Treasurer.csv,0,1,O,4,3,0.779603493,0.776600507,78.85387923,55.80001247,40.8247446,30.28143078,,0.157204135
SanFrancisco_11082011_DistrictAttorney.csv,0,1,O,5,3,0.651418125,0.70158706,61.87193619,61.53297896,45.92353604,41.55354491,14.43370203,0.40583658
SanFrancisco_11082011_Mayor.csv,0,1,E,16,3,,0.516563195,45.98205804,36.11705924,32.14661675,31.95713237,25.87206466,0.161766157
SanFrancisco_11082011_Sheriff.csv,0,1,O,4,3,0.756637844,0.751343925,62.85806191,59.18830213,58.64637059,23.0838849,,0.443638943
