filename,partisan,level,type,candidates,choices,gamma bf,gamma mds,#1 candidate,#2 candidate,#3 candidate,#4 candidate,#5 candidate,bimodality,Ashman_D,Sarle_coefficient,Hartigan_Dip,Amplitude_Ratio,Mode_Distance
SanFrancisco_11082011_Mayor.csv,NO,LOCAL,E,16,3,,0.516563195,45.98205804,36.11705924,32.14661675,31.95713237,25.87206466,0.161766157,2.649315014,0.161746653,0.999986739,0.415699144,0.495495495
SanLeandro_11022010_Mayor.csv,NO,LOCAL,E,6,3,0.637213859,0.406252783,64.9772869,62.09138684,61.1071524,29.60719694,17.0570945,0.821471231,9.607853711,0.821471231,0.99990241,0.84709308,1.866866867
SanLeandro_11042014_Mayor.csv,NO,LOCAL,E,4,3,0.902452551,0.918474242,82.56716786,76.05989648,62.67562238,1.435789993,,0.342639401,2.232633452,0.342639401,0.999896491,0.516598473,0.228228228
SanLeandro_11062018_Mayor.csv,NO,LOCAL,E,4,3,0.731112916,0.672430467,76.92158911,65.51390662,50.89938494,36.07210553,,0.206287561,3.609360591,0.237312209,0.999911457,0.156467331,0.780780781
SantaFe_03062018_Mayor.csv,NO,LOCAL,E,5,5,0.371428571,0.280329857,85.44263886,81.11084162,77.39510065,75.54208101,75.31409168,0.817700427,4.998382434,0.757541722,0.999802176,0.21209496,1.98998999
Springville_11022021_Mayor.csv,NO,LOCAL,E,3,3,0.892647059,0.709803922,96.0130719,75.98039216,75.37581699,,,0.805869735,4.240035764,0.642102338,0.99973312,0.204215055,0.794794795
TakomaPark_11082022_Mayor.csv,NO,LOCAL,E,6,4,0.853111306,0.576511832,85.2936021,79.19368975,68.9745837,0.052585451,0.052585451,0.842392724,1.937541882,0.842392724,0.999522901,0.686514888,0.275252206
Vineyard_11022021_Mayor.csv,NO,LOCAL,E,3,3,0.949251789,0.793754066,98.37345478,79.63565387,76.31750163,,,0.451532828,4.809980746,0.451532828,0.99911426,0.067728532,0.764764765
WoodlandHills_11022021_Mayor.csv,NO,LOCAL,E,3,3,0.832061069,0.832061069,85.03816794,81.3740458,74.04580153,,,0.745517328,4.565915105,0.548628264,0.996923077,0.700397425,0.958958959
Berkeley_11062018_CityAuditor.csv,NO,LOCAL,O,2,3,1,1,96.99315272,38.34276074,,,,0.968960816,,,,,
Oakland_11022010_CityAuditor.csv,NO,LOCAL,O,2,3,1,1,88.30886295,70.33344331,,,,0.803124395,,,,,
Oakland_11032020_CityAttorneyOaklandRCV.csv,NO,LOCAL,O,2,5,1,1,92.84720131,70.68267161,,,,0.896147663,,,,,
Oakland_11042014_CityAuditor.csv,NO,LOCAL,O,2,3,1,1,89.5464804,62.32521781,,,,0.911809311,,,,,
Oakland_11062012_CityAttorney.csv,NO,LOCAL,O,2,3,1,1,86.39797719,60.37186705,,,,0.848353954,,,,,
Oakland_11062018_CityAuditor.csv,NO,LOCAL,O,2,3,1,1,85.76339541,58.62656537,,,,0.880886414,,,,,
SanFrancisco_11032015_Sheriff.csv,NO,LOCAL,O,3,3,0.948835733,0.948835733,79.64886424,54.45939186,43.40302618,,,0.654549816,6.151694341,0.654549816,0.999993541,0.241727485,0.812812813
SanFrancisco_11052019_DistrictAttorney.csv,NO,LOCAL,O,4,4,0.636196335,0.672098012,64.84840652,64.27821862,53.59559565,52.43402518,,0.622853587,3.195639749,0.622853587,0.999990313,0.653914514,0.405405405
SanFrancisco_11062018_AssessorRecorder.csv,NO,LOCAL,O,2,3,1,1,85.46637676,56.51698494,,,,0.850393497,,,,,
SanFrancisco_11082005_AssessorRecorder.csv,NO,LOCAL,O,4,3,0.892297113,0.636539774,81.19302895,70.93723648,65.44091073,0.020077902,,0.759496974,3.083962239,0.810288902,0.999987409,0.594087324,0.288288288
SanFrancisco_11082005_Treasurer.csv,NO,LOCAL,O,4,3,0.779603493,0.776600507,78.85387923,55.80001247,40.8247446,30.28143078,,0.157204135,4.418406921,0.157204135,0.999991443,0.87128555,0.186186186
SanFrancisco_11082011_DistrictAttorney.csv,NO,LOCAL,O,5,3,0.651418125,0.70158706,61.87193619,61.53297896,45.92353604,41.55354491,14.43370203,0.40583658,4.718308969,0.430526151,0.999989379,0.094713981,1.289289289
SanFrancisco_11082011_Sheriff.csv,NO,LOCAL,O,4,3,0.756637844,0.751343925,62.85806191,59.18830213,58.64637059,23.0838849,,0.443638943,4.094034555,0.443638943,0.999990414,0.174806787,1.036036036
SanFrancisco_11082022_DistrictAttorney.csv,NO,LOCAL,O,4,4,0.683662433,0.69255338,73.22479482,68.39337194,58.12827126,43.64159863,,0.429502099,4.363832562,0.533627676,0.999992064,0.563305374,0.267267267
SanFrancisco_11082022_PublicDefender.csv,NO,LOCAL,O,2,3,1,1,88.99141135,56.62320776,,,,0.84440145,,,,,
Albany_11082022_CityCouncil.csv,NO,LOCAL,R,6,5,0.343728344,0.304781705,88.46846847,82.86902287,81.82952183,80.31878032,60.45738046,0.562647504,1.700458223,0.562647504,0.999285714,0.67411608,0.35035035
Berkeley_03072017_CityCouncilDistrict4.csv,NO,LOCAL,R,2,3,1,1,78.30261137,65.62980031,,,,0.882215827,2.207300072,0.859254713,0.999540018,0.80449778,0.24024024
Berkeley_11022010_CityCouncilDistrict1.csv,NO,LOCAL,R,4,3,0.787372494,0.743580725,84.15406261,59.90151249,45.39219135,20.1899402,,0.370075223,6.690326047,0.577362705,0.999677211,0.135824153,1.228228228
Berkeley_11022010_CityCouncilDistrict4.csv,NO,LOCAL,R,4,3,0.688117771,0.724500526,77.05573081,64.3533123,47.71819138,34.30073607,,0.555055042,4.528820184,0.555055042,0.999540652,0.491848307,0.738738739
Berkeley_11022010_CityCouncilDistrict7.csv,NO,LOCAL,R,3,3,0.79587431,0.684096906,86.44758935,76.54113696,74.52626529,,,0.727185116,4.189341016,0.727185116,0.999482669,0.531442867,0.790790791
Berkeley_11022010_CityCouncilDistrict8.csv,NO,LOCAL,R,3,3,0.803050109,0.748583878,84.68409586,69.91285403,69.49891068,,,0.749130795,2.038183631,0.671659245,0.999653139,0.901823782,0.378378378
Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV.csv,NO,LOCAL,R,4,5,0.693770572,0.659270998,81.18980861,71.26660978,68.47494819,54.65073754,,0.415034837,2.456157074,0.415034837,0.999754481,0.927782792,0.264264264
Berkeley_11032020_MemberCityCouncilDist3BerkeleyRCV.csv,NO,LOCAL,R,3,5,0.923176745,0.888917726,89.32001038,64.33947573,46.74279782,,,0.639112685,1.872808661,0.639112685,0.999827437,0.622768183,0.34034034
Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV.csv,NO,LOCAL,R,3,5,0.966956175,0.833083758,89.97703903,50.25456724,32.91404612,,,0.684528444,5.485341216,0.684528444,0.999838397,0.104842117,0.766766767
Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV.csv,NO,LOCAL,R,2,5,1,1,86.46975364,55.11414936,,,,0.859497323,3.659032795,0.9160838,0.99982146,0.978774758,0.247247247
Berkeley_11042014_CityCouncilDistrict1.csv,NO,LOCAL,R,3,3,0.917429546,0.859091725,83.0371567,74.7083109,47.9267636,,,0.243373346,4.666009118,0.243373346,0.99971831,0.041417699,0.844844845
Berkeley_11042014_CityCouncilDistrict7.csv,NO,LOCAL,R,2,3,1,1,76.21262458,68.8372093,,,,0.861891026,2.343440195,0.861617596,0.999161074,0.807851044,0.209209209
Berkeley_11042014_CityCouncilDistrict8.csv,NO,LOCAL,R,4,3,0.542623675,0.671378092,70.64929329,65.6139576,59.80565371,51.70053004,,0.512404965,3.132072721,0.461532262,0.999494949,0.781125282,0.768768769
Berkeley_11062012_CityCouncilDistrict2.csv,NO,LOCAL,R,3,3,0.889732528,0.889732528,81.69111303,68.26574633,60.13805004,,,0.673537179,2.259012857,0.673537179,0.999765093,0.831774976,0.372372372
Berkeley_11062012_CityCouncilDistrict3.csv,NO,LOCAL,R,2,3,1,1,76.30662021,64.42121564,,,,0.869612413,2.316006476,0.869612413,0.999770695,0.709814737,0.247247247
Berkeley_11062012_CityCouncilDistrict5.csv,NO,LOCAL,R,2,3,1,1,71.30303791,65.85488325,,,,0.884362663,3.014734678,0.89166362,0.999842495,0.592584202,0.245245245
Berkeley_11062012_CityCouncilDistrict6.csv,NO,LOCAL,R,2,3,1,1,95.85167626,5.519810362,,,,0.99278825,,,,,
Berkeley_11062018_CityCouncilDistrict1.csv,NO,LOCAL,R,4,3,0.685377598,0.598834263,74.40446021,73.9736442,66.81449569,28.53522554,,0.51613007,5.350211997,0.51613007,0.999647515,0.502796512,0.540540541
Berkeley_11062018_CityCouncilDistrict4.csv,NO,LOCAL,R,3,3,0.854485777,0.854485777,83.97155361,78.19110139,69.18307805,,,0.574029182,3.801430621,0.546182742,0.999611801,0.409524981,0.796796797
Berkeley_11062018_CityCouncilDistrict7.csv,NO,LOCAL,R,3,3,0.912224591,0.912224591,91.29353234,81.66311301,67.66169154,,,0.411780016,4.751000852,0.281596303,0.999389126,0.248521667,0.36036036
Berkeley_11062018_CityCouncilDistrict8.csv,NO,LOCAL,R,4,3,0.764077522,0.724248436,81.36731268,71.99755837,46.55882802,32.09217152,,0.41258044,4.290405234,0.222452612,0.999705015,0.148951031,0.84984985
Berkeley_11082016_CityCouncilDistrict2.csv,NO,LOCAL,R,3,3,0.830067189,0.830067189,76.37178052,74.13213886,73.46024636,,,0.570634921,3.398665724,0.709677604,0.99973538,0.647055743,0.702702703
Berkeley_11082016_CityCouncilDistrict3.csv,NO,LOCAL,R,4,3,0.782675839,0.654499509,82.83026815,63.48448687,54.76625018,25.22813421,,0.426434326,3.287340176,0.426434326,0.99968789,0.816671526,0.345345345
Berkeley_11082016_CityCouncilDistrict5.csv,NO,LOCAL,R,2,3,1,1,76.26555127,62.73058773,,,,0.904118976,3.383132927,0.904118976,0.999856672,,
Berkeley_11082016_CityCouncilDistrict6.csv,NO,LOCAL,R,3,3,0.836436705,0.828131279,82.57200268,64.75552579,57.56195579,,,0.64822368,3.886554113,0.666000085,0.999752842,0.383441932,0.698698699
Corvallis_11082022_CityCouncilWard9.csv,NO,LOCAL,R,3,3,0.83195706,0.83195706,92.6507019,89.55408753,86.91164327,,,0.462264135,3.034353526,0.353149461,0.99904489,0.339271373,0.322322322
Eastpointe_11052019_CityCouncil.csv,NO,LOCAL,R,4,4,0.593562575,0.6227509,83.34666134,77.04918033,67.93282687,61.29548181,,0.43768595,3.088120138,0.368079036,0.999537037,0.12127231,1.147147147
LasCruces_11052019_COUNCILORPOSITION2CITYOFLASCRUCESDISTRICT2COUNCILOR.csv,NO,LOCAL,R,4,4,0.632,0.655111111,74.04444444,66.8,60.97777778,48.48888889,,0.551282588,3.871858909,0.551282588,0.999156118,0.602617183,1.045045045
LasCruces_11052019_COUNCILORPOSITION4CITYOFLASCRUCESDISTRICT4COUNCILOR.csv,NO,LOCAL,R,3,3,0.859615385,0.755769231,80.83333333,73.46153846,73.14102564,,,0.747515572,3.517559566,0.747515572,0.998913043,0.419249424,0.730730731
Minneapolis_08112020_Ward6CityCouncilSpecialElection.csv,NO,LOCAL,R,12,3,,0.685729072,38.87954457,32.09988356,25.13908656,19.92495795,15.50006469,0.222105143,5.490782632,0.232488582,0.999800678,0.517975521,1.211211211
Minneapolis_11022021_CityCouncilWard1.csv,NO,LOCAL,R,4,3,0.890309026,0.7501532,68.89608684,68.30955091,32.96857218,13.61288628,,0.46258286,4.520815285,0.46258286,0.999849466,0.060995671,1.213213213
Minneapolis_11022021_CityCouncilWard2.csv,NO,LOCAL,R,5,3,0.708118895,0.762524945,62.03129923,57.86156916,54.09095683,38.15775654,9.190211112,0.594574697,6.54049336,0.616922616,0.999747155,0.100629144,1.957957958
Minneapolis_11022021_CityCouncilWard3.csv,NO,LOCAL,R,4,3,0.834935416,0.789726645,68.30129168,55.95524181,43.03844998,19.60799039,,0.4896005,4.938585464,0.530035071,0.999860627,0.06634166,1.405405405
Minneapolis_11022021_CityCouncilWard4.csv,NO,LOCAL,R,3,3,0.960789728,0.823415712,80.87808919,57.97321552,38.83749827,,,0.634930165,2.150287176,0.70937541,0.99980985,0.437525436,0.724724725
Minneapolis_11022021_CityCouncilWard5.csv,NO,LOCAL,R,7,3,0.693978102,0.570985401,54.12408759,50.65693431,44.9270073,22.51824818,20.51094891,0.350288978,2.777255164,0.350288978,0.999679693,0.95301351,0.468468468
Minneapolis_11022021_CityCouncilWard6.csv,NO,LOCAL,R,2,3,1,1,70.11365455,56.3310389,,,,0.9353077,4.168065284,0.9353077,0.999808392,0.350626213,0.231231231
Minneapolis_11022021_CityCouncilWard7.csv,NO,LOCAL,R,4,3,0.792345487,0.886733902,74.69183691,43.4186708,32.9195759,24.58408758,,0.556367855,2.912015369,0.414085467,0.999886583,0.019525343,0.60960961
Minneapolis_11022021_CityCouncilWard8.csv,NO,LOCAL,R,2,3,1,1,88.29827554,18.55220769,,,,0.977299239,,,,,
Minneapolis_11022021_CityCouncilWard9.csv,NO,LOCAL,R,8,3,,0.731010766,67.88277512,33.59748804,24.85047847,19.39294258,18.39114833,0.612688341,3.586500264,0.5648479,0.999759152,0.010849386,2.361361361
Minneapolis_11022021_CityCouncilWard10.csv,NO,LOCAL,R,6,3,0.727170131,0.787360105,56.44691056,53.32455563,46.52496943,33.96031224,26.53061224,0.361412915,3.700655833,0.380756807,0.999839021,0.672738271,0.580580581
Minneapolis_11022021_CityCouncilWard11.csv,NO,LOCAL,R,5,3,0.808055098,0.81561611,75.55023207,48.36801916,24.18026651,19.70354844,13.63228028,0.417648726,4.171848864,0.29354167,0.999890984,0.132846616,0.468468468
Minneapolis_11022021_CityCouncilWard12.csv,NO,LOCAL,R,3,3,0.962597911,0.962597911,80.92689295,50.50261097,27.30417755,,,0.453495112,3.559915051,0.329038267,0.999913599,0.051848958,0.754754755
Minneapolis_11022021_CityCouncilWard13.csv,NO,LOCAL,R,5,3,0.876708999,0.87354925,81.06580786,47.65145531,21.35261591,14.92374066,13.58084706,0.756249997,2.127024003,0.756249997,0.999899376,0.171189423,0.512512513
Minneapolis_11052013_Ward5CityCouncil.csv,NO,LOCAL,R,4,3,0.72766323,0.73024055,78.35051546,63.1443299,58.04696449,23.59679267,,0.574087097,2.124591503,0.552870428,0.999478079,0.549882234,0.540540541
Minneapolis_11052013_Ward9CityCouncil.csv,NO,LOCAL,R,6,3,0.677791116,0.609843938,73.54141657,63.21728691,30.32412965,26.53061224,24.75390156,0.280486769,5.186511114,0.324042938,0.999358563,0.31680341,0.725725726
Minneapolis_11052013_Ward13CityCouncil.csv,NO,LOCAL,R,5,3,0.817503587,0.531516021,79.79913917,77.88617886,60.81300813,16.65231946,8.225729316,0.811468987,1.978429498,0.673044622,0.999756987,0.430375033,0.536536537
Minneapolis_11062009_Ward1CityCouncil.csv,NO,LOCAL,R,5,3,0.812247984,0.783014113,70.3125,47.25302419,47.02620968,17.3891129,16.6078629,0.455099307,5.761743254,0.485132015,0.999623919,0.62716653,0.760760761
Minneapolis_11062009_Ward2CityCouncil.csv,NO,LOCAL,R,2,3,1,1,89.01345291,27.31689088,,,,0.937428135,,,,,
Minneapolis_11062009_Ward3CityCouncil.csv,NO,LOCAL,R,4,3,0.901781635,0.883965281,80.72179077,47.73869347,18.2731841,15.21242577,,0.256178487,6.135325148,0.357855252,0.999435666,0.648370759,0.351351351
Minneapolis_11062009_Ward4CityCouncil.csv,NO,LOCAL,R,4,3,0.764563107,0.743021845,66.80825243,55.82524272,40.74635922,31.06796117,,0.704064642,4.303776186,0.641234082,0.999483204,0.464640515,1.792792793
Minneapolis_11062009_Ward5CityCouncil.csv,NO,LOCAL,R,5,3,0.744110855,0.707621247,64.01847575,58.66050808,48.54503464,23.41801386,11.40877598,0.197419865,4.937167596,0.213144011,0.999122807,0.023669468,1.225225225
Minneapolis_11062009_Ward6CityCouncil.csv,NO,LOCAL,R,6,3,0.635373444,0.622925311,68.10165975,38.0186722,33.14315353,31.69087137,22.25103734,0.235295016,3.151357779,0.305760857,0.999,0.999079638,0.17017017
Minneapolis_11062009_Ward7CityCouncil.csv,NO,LOCAL,R,3,3,0.932997942,0.885204665,77.38394695,41.1845415,31.35147496,,,0.906973048,,,,,
Minneapolis_11062009_Ward8CityCouncil.csv,NO,LOCAL,R,5,3,0.883284837,0.8066602,88.16682832,52.21467831,22.79340446,16.42418364,9.279017135,0.881463337,7.645746754,0.843149369,0.999402985,0.59922342,2.122122122
Minneapolis_11062009_Ward9CityCouncil.csv,NO,LOCAL,R,4,3,0.869361844,0.814567324,80.92215169,61.64383562,29.36852656,22.65285667,,0.446258207,5.24968891,0.499931141,0.999402628,0.635138176,0.357357357
Minneapolis_11062009_Ward10CityCouncil.csv,NO,LOCAL,R,4,3,0.805655836,0.881167268,85.46931408,39.2599278,32.22021661,26.98555957,,0.277693077,5.357556607,0.573908376,0.999579832,0.584093945,0.447447447
Minneapolis_11062009_Ward11CityCouncil.csv,NO,LOCAL,R,3,3,0.972229172,0.943457593,81.48611459,55.46659995,27.42056542,,,0.828501839,8.879704162,0.828501839,0.999697153,0.053656483,1.029029029
Minneapolis_11062009_Ward12CityCouncil.csv,NO,LOCAL,R,4,3,0.855656973,0.836765018,77.86032689,45.48928041,35.95839525,15.62300998,,0.693726912,5.161388103,0.621436785,0.999662846,0.253892443,0.564564565
Minneapolis_11062009_Ward13CityCouncil.csv,NO,LOCAL,R,3,3,0.928404149,0.928404149,79.00635664,43.91100703,35.0284376,,,0.565115049,2.731733932,0.565115049,0.999760192,0.04224339,0.644644645
Minneapolis_11072017_Ward1CityCouncil.csv,NO,LOCAL,R,3,3,0.891907382,0.835969739,82.0609812,76.89133425,50.77945896,,,0.46895736,1.742911665,0.676047801,0.999802917,0.940891302,0.258258258
Minneapolis_11072017_Ward3CityCouncil.csv,NO,LOCAL,R,4,3,0.669104587,0.746421482,72.32264131,57.42346672,54.46661791,47.84244071,,0.576624549,3.78248205,0.576624549,0.999791493,0.552250369,0.768768769
Minneapolis_11072017_Ward4CityCouncil.csv,NO,LOCAL,R,4,3,0.802548982,0.722084839,69.4502568,66.44474035,58.87388244,21.70439414,,0.539001153,2.415797442,0.539001153,0.999696049,0.942107039,0.873873874
Minneapolis_11072017_Ward5CityCouncil.csv,NO,LOCAL,R,4,3,0.749109052,0.660489427,74.74459492,67.07056308,51.60370634,31.62271323,,0.390349529,4.428646629,0.420779658,0.999449642,0.57905434,0.507507508
Minneapolis_11072017_Ward6CityCouncil.csv,NO,LOCAL,R,4,3,0.979348579,0.943728344,68.12196812,59.47331947,14.10949411,0.152460152,,0.416927212,7.505845523,0.613361178,0.999831876,0.337441002,0.537537538
Minneapolis_11072017_Ward7CityCouncil.csv,NO,LOCAL,R,4,3,0.834617926,0.689715922,79.71812376,65.58026866,50.62761506,16.14181898,,0.516187491,6.702649945,0.656076333,0.999769585,0.089893224,1.51951952
Minneapolis_11072017_Ward8CityCouncil.csv,NO,LOCAL,R,4,3,0.896525488,0.724194776,90.02028912,54.97083439,54.65381689,14.21506467,,0.799774599,7.083195724,0.799774599,0.999692969,0.213989046,1.828828829
Minneapolis_11072017_Ward9CityCouncil.csv,NO,LOCAL,R,4,3,0.791432202,0.688509711,72.78998003,69.06879651,66.23706662,10.03811944,,0.604277938,5.413618038,0.461061602,0.999573924,0.077474618,1.612612613
Minneapolis_11072017_Ward10CityCouncil.csv,NO,LOCAL,R,4,3,0.829091389,0.802057233,83.14651193,64.30172755,59.76526441,11.71040485,,0.828388219,1.702308565,0.828388219,0.999803033,0.279379873,0.597597598
Minneapolis_11072017_Ward11CityCouncil.csv,NO,LOCAL,R,3,3,0.814867528,0.814867528,79.13291001,76.49441647,72.60783884,,,0.542188899,2.652963052,0.542188899,0.999800359,0.950399161,0.362362362
Minneapolis_11072017_Ward12CityCouncil.csv,NO,LOCAL,R,3,3,0.953829494,0.85499114,94.41819256,37.32033865,32.42764324,,,0.879871036,5.064672262,0.742161845,0.999883518,0.306419905,0.688688689
Minneapolis_11072017_Ward13CityCouncil.csv,NO,LOCAL,R,2,3,1,1,88.51033626,35.79096797,,,,0.974957566,,,,,
Minnetonka_11022021_CityCouncilAtLargeSeatA.csv,NO,LOCAL,R,5,3,0.789468805,0.694168907,69.16658941,38.97283767,36.6274219,35.41299713,31.03735978,0.620872396,2.22574961,0.601908919,0.999816075,0.264600327,0.820820821
Minnetonka_11022021_CityCouncilAtLargeSeatB.csv,NO,LOCAL,R,5,3,0.781483668,0.819657615,55.51948052,41.61747344,39.07910272,39.06926407,36.9244392,0.742085392,2.733589744,0.554709652,0.999830938,0.420531756,0.840840841
Oakland_11022010_CityCouncilDistrict4.csv,NO,LOCAL,R,7,3,0.57883946,0.519906547,67.80145902,55.73833023,35.1499547,33.34763744,23.21079483,0.174226528,4.307261857,0.16617243,0.999888331,0.139566448,1.753753754
Oakland_11022010_CityCouncilDistrict6.csv,NO,LOCAL,R,3,3,0.828877836,0.773624495,86.22163506,68.86073982,67.97482126,,,0.732279156,1.870319578,0.732279156,0.999881867,0.907714346,0.378378378
Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,NO,LOCAL,R,3,5,0.856818206,0.856818206,84.34036641,78.69936562,63.57771387,,,0.437586306,4.27442282,0.514832942,0.999991639,0.633198153,0.578578579
Oakland_11032020_MemberCityCouncilDist1OaklandRCV.csv,NO,LOCAL,R,3,5,0.809975603,0.795283275,88.18650041,71.26592573,67.22146923,,,0.580144541,3.069769699,0.593392944,0.999944435,0.349899573,0.39039039
Oakland_11032020_MemberCityCouncilDist3OaklandRCV.csv,NO,LOCAL,R,6,5,0.500373171,0.397962164,79.02780933,63.3221923,50.34234351,48.62900347,39.27702242,0.532890543,2.214143156,0.532890543,0.999921092,0.517964093,0.980980981
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,NO,LOCAL,R,3,5,0.836731246,0.836731246,82.77202073,79.33093039,71.29984231,,,0.586524514,4.612512516,0.586524514,0.999911598,0.723646295,0.786786787
Oakland_11032020_MemberCityCouncilDist7OaklandRCV.csv,NO,LOCAL,R,5,5,0.372714773,0.363446555,77.46600805,72.42959719,69.55746805,67.31170749,63.81320976,0.597338096,2.810256434,0.597338096,0.999855825,0.524370299,0.812812813
Oakland_11042014_CityCouncilDistrict2.csv,NO,LOCAL,R,5,3,0.614517318,0.662785556,65.41635962,60.37582903,54.06779661,40.79587325,12.32129698,0.210534719,6.221733184,0.31538781,0.999841772,0.033079644,1.785785786
Oakland_11042014_CityCouncilDistrict4.csv,NO,LOCAL,R,3,3,0.920180638,0.900649167,88.08354502,72.38498448,51.73017217,,,0.510484017,4.377018495,0.510484017,0.999890675,0.126582023,0.802802803
Oakland_11042014_CityCouncilDistrict6.csv,NO,LOCAL,R,5,3,0.629851547,0.672062243,61.71525666,60.25755679,52.67394026,46.9325702,0.947952066,0.069415646,6.611828769,0.171547674,0.999811178,0.128775969,1.041041041
Oakland_11062012_CityCouncilAtLarge.csv,NO,LOCAL,R,5,3,0.678283458,0.62986977,68.13036852,53.79398725,52.09199224,31.27944029,19.03366584,0.553477302,2.7301157,0.473625846,0.999986902,0.443287349,0.552552553
Oakland_11062012_CityCouncilDistrict1.csv,NO,LOCAL,R,7,3,0.561115382,0.603256692,61.35299462,56.95366553,47.10671605,21.49695996,19.2501223,0.215146851,4.428415125,0.230102622,0.999923972,0.953292648,1.177177177
Oakland_11062012_CityCouncilDistrict3.csv,NO,LOCAL,R,6,3,0.532683148,0.532229531,57.46427761,49.2447267,48.88183262,35.49557723,29.06327966,0.346294779,3.640615845,0.289398873,0.999892323,0.822416187,0.730730731
Oakland_11062012_CityCouncilDistrict5.csv,NO,LOCAL,R,4,3,0.676801702,0.724758443,68.2918181,62.00691428,48.24040422,38.27674852,,0.323094504,3.793429881,0.280476361,0.999832552,0.844873922,0.483483483
Oakland_11062012_CityCouncilDistrict7.csv,NO,LOCAL,R,3,3,0.868008799,0.868008799,81.66788881,68.95540297,57.4895007,,,0.603978185,3.461488831,0.615302587,0.999875715,0.768426096,0.34034034
Oakland_11062018_CityCouncilDistrict2.csv,NO,LOCAL,R,3,3,0.931546627,0.931546627,80.95872804,74.44661303,52.14452325,,,0.414681901,2.611251913,0.414681901,0.999931413,0.771233369,0.338338338
Oakland_11062018_CityCouncilDistrict4.csv,NO,LOCAL,R,7,3,0.600102873,0.541742502,64.66724697,63.25868481,54.80335523,22.25607344,15.53770673,0.537241355,2.305586734,0.62321965,0.999912242,0.063472613,1.489489489
Oakland_11062018_CityCouncilDistrict6.csv,NO,LOCAL,R,5,3,0.573192535,0.652084032,64.88993184,53.71549894,48.22885239,39.08816628,36.36719187,0.489223083,3.239798643,0.489223083,0.999900259,0.973455406,0.572572573
Oakland_11082016_CityCouncilDistrict1.csv,NO,LOCAL,R,2,3,1,1,89.63127699,45.89698962,,,,0.857532245,,,,,
Oakland_11082016_CityCouncilDistrict3.csv,NO,LOCAL,R,2,3,1,1,75.50599459,74.61647544,,,,0.837360601,,,,,
Oakland_11082016_CityCouncilDistrict5.csv,NO,LOCAL,R,2,3,1,1,79.30513595,67.52985182,,,,0.86650621,,,,,
Oakland_11082016_CityCouncilDistrict7.csv,NO,LOCAL,R,3,3,0.837565063,0.837565063,82.65202488,67.68439761,63.13952012,,,0.677710845,2.032530676,0.677710845,0.999906139,0.844302435,0.356356356
Oakland_11082016_CouncilAtLrg.csv,NO,LOCAL,R,5,3,0.675586992,0.603578922,78.16159943,57.92337818,56.54548058,22.50213253,20.24444763,0.338024922,5.738870753,0.45747898,0.999985227,0.603915076,1.081081081
Oakland_11082022_CityCouncilmemberDistrict4.csv,NO,LOCAL,R,2,5,1,1,85.1938599,65.89074661,,,,0.830971042,,,,,
Oakland_11082022_CityCouncilmemberDistrict6.csv,NO,LOCAL,R,4,5,0.640639762,0.58320961,90.2753408,56.28964773,51.8288568,51.78161695,,0.826189365,4.047702496,0.826189365,0.999878464,0.081309228,1.960960961
SanLeandro_11022010_CountyCouncilDistrict1.csv,NO,LOCAL,R,3,3,0.997994887,0.99654118,84.08942804,72.27931225,0.756930172,,,0.429411637,7.43927045,0.576235102,0.999918613,0.002782763,0.284284284
SanLeandro_11022010_CountyCouncilDistrict5.csv,NO,LOCAL,R,2,3,1,1,78.78442074,77.54899529,,,,0.843006467,,,,,
SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,NO,LOCAL,R,2,5,1,1,83.83908848,81.28415301,,,,0.824715768,,,,,
SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,NO,LOCAL,R,2,5,1,1,89.23659923,73.40932706,,,,0.781774237,,,,,
SanLeandro_11042014_CountyCouncilDistrict1.csv,NO,LOCAL,R,4,3,0.673852708,0.642354612,74.74343252,59.96901827,57.43884335,39.8373459,,0.366634597,3.62410037,0.366634597,0.999866578,0.845809633,0.492492492
SanLeandro_11042014_CountyCouncilDistrict3.csv,NO,LOCAL,R,3,3,0.886009998,0.886009998,84.13715412,77.3639372,66.11279307,,,0.62265799,3.469861322,0.502862184,0.999866578,0.626642507,0.38038038
SanLeandro_11042014_CountyCouncilDistrict5.csv,NO,LOCAL,R,3,3,0.832981835,0.765290156,84.61119804,72.66480713,72.26341928,,,0.695263091,2.735634576,0.645056782,0.99986292,0.741885179,0.344344344
SanLeandro_11062012_CountyCouncilDistrict2.csv,NO,LOCAL,R,3,3,0.876494967,0.876494967,82.69982238,80.66706138,70.86244326,,,0.620139392,2.02916578,0.620139392,0.999933784,0.548118637,0.356356356
SanLeandro_11062012_CountyCouncilDistrict4.csv,NO,LOCAL,R,4,3,0.625632159,0.592176356,72.00345796,62.93062459,61.22325481,40.48411498,,0.499073233,2.027853869,0.590645464,0.999910491,0.724228863,0.312312312
